job_id,job_title,salary_usd,salary_currency,experience_level,employment_type,company_location,company_size,employee_residence,remote_ratio,required_skills,education_required,years_experience,industry,posting_date,application_deadline,job_description_length,benefits_score,company_name,Salary_Scaled,month,quarter,month_name
AI00115,Machine Learning Researcher,116276,0,3,1,Germany,2,Germany,50,"Azure, R, Linux, MLOps",1,1970-01-01 00:00:00.000000007,12,2024-08-14,2024-09-06,608,7.9,Future Systems,0.22848467984810789,8,3,August
AI00116,NLP Engineer,61055,2,0,1,United States,1,Ireland,100,"R, AWS, Computer Vision, Statistics, Docker",1,1970-01-01 00:00:00.000000000,11,2024-06-04,2024-07-16,1891,6.9,Autonomous Tech,0.07784470341757234,6,2,June
AI00117,ML Ops Engineer,50303,2,0,2,Austria,0,Austria,100,"Kubernetes, SQL, Azure, Deep Learning, Linux",2,1970-01-01 00:00:00.000000000,5,2024-08-11,2024-10-02,2015,7.0,DataVision Ltd,0.048513814324996726,8,3,August
AI00118,Data Analyst,65570,2,3,1,Ireland,2,Ireland,50,"PyTorch, SQL, MLOps, AWS, TensorFlow",0,1970-01-01 00:00:00.000000007,11,2024-10-22,2024-11-06,635,9.9,Smart Analytics,0.09016138536074375,10,4,October
AI00119,AI Software Engineer,231078,2,1,1,Singapore,1,Singapore,50,"MLOps, R, Git, Mathematics",1,1970-01-01 00:00:00.000000017,1,2024-04-15,2024-06-03,784,7.6,Neural Networks Co,0.541658482824844,4,2,April
AI00120,AI Product Manager,106633,2,3,2,Australia,1,South Korea,100,"Linux, Scala, SQL, Git",1,1970-01-01 00:00:00.000000009,0,2024-05-18,2024-06-25,1243,5.5,Algorithmic Solutions,0.202179084282659,5,2,May
AI00121,AI Specialist,121180,2,3,1,Austria,0,Austria,0,"Git, Deep Learning, Kubernetes, Linux, GCP",2,1970-01-01 00:00:00.000000009,9,2025-01-06,2025-02-01,611,7.0,Quantum Computing Inc,0.24186253328095675,1,1,January
AI00122,Principal Data Scientist,64531,2,0,3,China,0,Netherlands,50,"Git, SQL, Scala, Python, Computer Vision",3,1970-01-01 00:00:00.000000000,11,2025-03-26,2025-04-13,1645,7.0,Smart Analytics,0.0873270481428135,3,1,March
AI00123,Machine Learning Engineer,125654,2,2,0,Singapore,0,Singapore,50,"Python, Tableau, Java",3,1970-01-01 00:00:00.000000004,0,2024-06-20,2024-08-25,1212,6.8,DataVision Ltd,0.25406736938588453,6,2,June
AI00124,Machine Learning Researcher,182275,2,1,2,Austria,0,Austria,0,"Docker, AWS, Linux, Git, Azure",3,1970-01-01 00:00:00.000000014,12,2025-04-19,2025-05-14,2427,9.0,DeepTech Ventures,0.4085264720003492,4,2,April
AI00125,Machine Learning Researcher,117708,2,2,1,Denmark,0,Denmark,0,"PyTorch, Scala, Linux, Tableau, Deep Learning",3,1970-01-01 00:00:00.000000004,14,2024-02-24,2024-03-17,1912,9.3,Neural Networks Co,0.23239110034481253,2,1,February
AI00126,Data Engineer,143246,2,1,2,South Korea,2,South Korea,0,"Docker, SQL, Kubernetes, Git, Statistics",2,1970-01-01 00:00:00.000000011,7,2024-12-25,2025-01-24,1426,8.4,Future Systems,0.3020574178342281,12,4,December
AI00127,AI Product Manager,203198,2,3,2,Denmark,0,Denmark,50,"Statistics, R, Python, TensorFlow",2,1970-01-01 00:00:00.000000005,1,2024-12-04,2025-01-11,1596,7.6,DeepTech Ventures,0.46560331281916983,12,4,December
AI00128,Research Scientist,69487,2,0,0,Switzerland,2,Switzerland,0,"Kubernetes, Azure, Spark, TensorFlow, Linux",2,1970-01-01 00:00:00.000000000,14,2024-11-04,2024-12-02,1825,7.7,Machine Intelligence Group,0.10084675483392257,11,4,November
AI00129,AI Product Manager,95673,2,1,1,Ireland,2,Ireland,0,"GCP, R, Azure, Deep Learning, PyTorch",0,1970-01-01 00:00:00.000000017,12,2024-08-24,2024-09-15,1467,8.1,Neural Networks Co,0.17228078215704246,8,3,August
AI00130,AI Software Engineer,59405,2,0,1,Austria,0,Austria,100,"Spark, Python, Deep Learning, Linux, Java",1,1970-01-01 00:00:00.000000001,1,2025-03-18,2025-04-12,984,6.0,Smart Analytics,0.07334359041508445,3,1,March
AI00131,AI Specialist,131756,0,3,3,Netherlands,1,Finland,0,"AWS, R, Spark",3,1970-01-01 00:00:00.000000005,12,2024-08-03,2024-10-15,2308,7.9,AI Innovations,0.270713303653267,8,3,August
AI00132,AI Software Engineer,42835,2,0,3,South Korea,0,France,0,"Python, TensorFlow, PyTorch",1,1970-01-01 00:00:00.000000000,9,2025-03-02,2025-03-30,539,9.0,Machine Intelligence Group,0.02814150408100912,3,1,March
AI00133,Autonomous Systems Engineer,61893,2,0,2,Canada,1,Canada,50,"Statistics, Python, SQL",0,1970-01-01 00:00:00.000000001,1,2024-03-28,2024-05-01,1419,5.2,Predictive Systems,0.08013072323338134,3,1,March
AI00134,ML Ops Engineer,141791,0,1,0,France,1,France,0,"Hadoop, Azure, Python, R",3,1970-01-01 00:00:00.000000013,9,2025-02-03,2025-02-23,2136,5.8,Algorithmic Solutions,0.29808825455021604,2,1,February
AI00135,AI Product Manager,258637,1,1,3,United Kingdom,1,United Kingdom,50,"Computer Vision, GCP, Azure, SQL, Python",2,1970-01-01 00:00:00.000000011,2,2025-01-16,2025-02-15,813,9.1,Cognitive Computing,0.6168379817554887,1,1,January
AI00136,NLP Engineer,49485,2,2,2,Finland,2,Finland,0,"Hadoop, Java, Data Visualization",0,1970-01-01 00:00:00.000000002,12,2024-08-09,2024-09-16,909,7.8,Cloud AI Solutions,0.04628235345467243,8,3,August
AI00137,Robotics Engineer,172916,2,3,3,Norway,2,India,100,"Computer Vision, SQL, PyTorch, Java",1,1970-01-01 00:00:00.000000008,8,2024-12-29,2025-01-15,1630,7.6,Smart Analytics,0.38299561346078304,12,4,December
AI00138,Machine Learning Engineer,324557,2,1,2,Denmark,0,Denmark,100,"Hadoop, Python, Git, TensorFlow",3,1970-01-01 00:00:00.000000011,13,2024-11-06,2024-11-24,1209,7.3,Machine Intelligence Group,0.7966642660730653,11,4,November
AI00139,AI Consultant,73894,0,2,0,France,1,France,50,"PyTorch, Statistics, MLOps, Kubernetes, Computer Vision",1,1970-01-01 00:00:00.000000004,1,2024-08-08,2024-09-12,1070,5.2,Digital Transformation LLC,0.11286881847147659,8,3,August
AI00140,Principal Data Scientist,122598,2,3,2,Sweden,2,India,50,"Linux, AWS, Computer Vision, Deep Learning",0,1970-01-01 00:00:00.000000009,9,2025-01-05,2025-02-13,1181,5.2,Digital Transformation LLC,0.2457307625158221,1,1,January
AI00141,Data Scientist,94478,2,2,1,Denmark,2,Denmark,100,"PyTorch, TensorFlow, Hadoop, Python",3,1970-01-01 00:00:00.000000004,11,2024-05-24,2024-06-25,506,8.4,Algorithmic Solutions,0.16902088516433153,5,2,May
AI00142,Autonomous Systems Engineer,53088,2,0,3,Austria,1,Austria,50,"GCP, Kubernetes, Computer Vision, Deep Learning, SQL",3,1970-01-01 00:00:00.000000001,4,2025-04-12,2025-06-13,2090,9.0,Machine Intelligence Group,0.056111147483741436,4,2,April
AI00143,Machine Learning Researcher,116012,2,2,2,Denmark,1,Australia,0,"SQL, MLOps, Python",2,1970-01-01 00:00:00.000000003,0,2024-09-23,2024-10-30,657,7.9,Predictive Systems,0.22776450176770982,9,3,September
AI00144,Deep Learning Engineer,35593,2,0,0,China,2,China,0,"Python, Hadoop, Deep Learning",1,1970-01-01 00:00:00.000000000,9,2024-03-09,2024-04-07,1812,6.3,AI Innovations,0.008385709920998647,3,1,March
AI00145,AI Product Manager,149053,2,1,2,Austria,2,Austria,0,"GCP, Linux, R, Hadoop",2,1970-01-01 00:00:00.000000017,9,2024-11-17,2024-12-26,652,5.5,Smart Analytics,0.3178986076557112,11,4,November
AI00146,Principal Data Scientist,88230,2,2,2,Austria,0,Austria,0,"TensorFlow, Git, Azure, Python",0,1970-01-01 00:00:00.000000004,2,2024-05-22,2024-07-27,1984,7.6,DeepTech Ventures,0.15197667059491074,5,2,May
AI00147,AI Research Scientist,224919,2,1,1,Australia,1,Switzerland,100,"Kubernetes, Deep Learning, PyTorch",0,1970-01-01 00:00:00.000000019,2,2024-12-02,2025-01-24,911,5.7,TechCorp Inc,0.5248570555628301,12,4,December
AI00148,Machine Learning Researcher,220439,0,1,3,Netherlands,2,Netherlands,100,"SQL, Data Visualization, GCP, Deep Learning, MLOps",0,1970-01-01 00:00:00.000000012,8,2024-03-30,2024-04-15,1795,9.9,TechCorp Inc,0.5126358517742569,3,1,March
AI00149,NLP Engineer,48861,2,0,3,Finland,2,Finland,100,"GCP, Python, Computer Vision, Git",1,1970-01-01 00:00:00.000000000,7,2024-07-04,2024-08-11,1031,8.1,DeepTech Ventures,0.04458011435554973,7,3,July
AI00150,AI Specialist,115841,2,3,1,United States,2,United States,0,"TensorFlow, Kubernetes, Deep Learning",3,1970-01-01 00:00:00.000000007,7,2024-10-25,2024-12-11,1446,7.2,Quantum Computing Inc,0.22729802278381564,10,4,October
AI00151,NLP Engineer,57266,2,2,1,Ireland,1,Ireland,0,"Computer Vision, PyTorch, Linux, TensorFlow",1,1970-01-01 00:00:00.000000003,9,2024-08-11,2024-08-26,1075,7.3,Neural Networks Co,0.06750851119549561,8,3,August
AI00152,Deep Learning Engineer,66384,2,2,0,Australia,2,Israel,0,"Git, Tableau, Hadoop, Computer Vision",0,1970-01-01 00:00:00.000000002,6,2024-04-21,2024-05-24,1421,9.1,Autonomous Tech,0.09238193444197111,4,2,April
AI00153,Data Analyst,184637,2,1,3,Sweden,2,Sweden,100,"R, SQL, Data Visualization",1,1970-01-01 00:00:00.000000011,6,2024-05-23,2024-07-09,2292,5.5,Machine Intelligence Group,0.41496988346209246,5,2,May
AI00154,AI Research Scientist,92445,0,2,0,Netherlands,1,Finland,50,"Linux, Python, Scala, Docker",1,1970-01-01 00:00:00.000000004,12,2024-10-22,2024-12-24,826,9.2,DataVision Ltd,0.16347496835581163,10,4,October
AI00155,Machine Learning Researcher,57388,2,0,1,Canada,0,Canada,0,"Python, GCP, TensorFlow",0,1970-01-01 00:00:00.000000001,1,2024-01-12,2024-02-12,1684,8.3,Smart Analytics,0.0678413207629523,1,1,January
AI00156,Head of AI,53374,2,2,3,China,1,China,0,"Docker, Deep Learning, R",3,1970-01-01 00:00:00.000000002,6,2024-06-22,2024-07-31,2224,9.5,Algorithmic Solutions,0.056891340404172666,6,2,June
AI00157,AI Research Scientist,95716,2,3,0,Finland,2,Finland,50,"Git, Spark, Azure, Statistics",3,1970-01-01 00:00:00.000000006,9,2024-03-19,2024-04-05,1811,7.4,Digital Transformation LLC,0.17239808388983457,3,1,March
AI00158,NLP Engineer,157091,2,2,1,Norway,0,Norway,0,"Python, Java, Kubernetes, SQL, NLP",3,1970-01-01 00:00:00.000000002,14,2025-03-04,2025-03-24,1002,7.7,DataVision Ltd,0.33982584784601283,3,1,March
AI00159,ML Ops Engineer,204144,2,3,1,Norway,0,Norway,100,"Hadoop, Mathematics, Linux",3,1970-01-01 00:00:00.000000008,13,2024-12-12,2025-01-03,1663,9.5,Autonomous Tech,0.4681839509405962,12,4,December
AI00160,AI Software Engineer,190314,0,1,0,Netherlands,1,Netherlands,100,"GCP, Computer Vision, Scala, AWS, Linux",3,1970-01-01 00:00:00.000000012,6,2024-05-23,2024-07-22,521,9.9,Digital Transformation LLC,0.430456440137925,5,2,May
AI00161,Principal Data Scientist,198403,2,1,1,Denmark,1,Israel,50,"Data Visualization, SQL, Scala",0,1970-01-01 00:00:00.000000015,9,2024-03-14,2024-04-21,944,9.1,Digital Transformation LLC,0.4525228056392126,3,1,March
AI00162,Research Scientist,153040,2,3,0,Canada,0,Canada,50,"SQL, Tableau, Statistics, GCP",1,1970-01-01 00:00:00.000000007,8,2024-06-25,2024-08-23,1112,8.2,Autonomous Tech,0.3287749334380865,6,2,June
AI00163,AI Software Engineer,51898,2,2,1,Israel,2,Israel,0,"Deep Learning, Python, NLP",0,1970-01-01 00:00:00.000000002,1,2024-10-05,2024-11-26,721,8.9,Machine Intelligence Group,0.052864890227401685,10,4,October
AI00164,AI Architect,115191,0,3,1,Germany,2,Netherlands,0,"R, AWS, Git, Tableau",0,1970-01-01 00:00:00.000000007,2,2024-07-10,2024-09-04,2362,5.7,Advanced Robotics,0.22552485705556283,7,3,July
AI00165,ML Ops Engineer,170139,2,3,3,United States,0,Denmark,50,"Python, Spark, Hadoop",1,1970-01-01 00:00:00.000000005,12,2025-01-30,2025-03-27,578,9.6,Future Systems,0.3754201038802322,1,1,January
AI00166,ML Ops Engineer,63860,2,0,0,Canada,0,Canada,100,"Linux, TensorFlow, GCP, Docker, Azure",2,1970-01-01 00:00:00.000000000,5,2024-08-02,2024-09-28,2424,9.5,Autonomous Tech,0.08549659552180175,8,3,August
AI00167,NLP Engineer,125152,2,2,0,Norway,1,Norway,100,"TensorFlow, Docker, AWS, Spark",3,1970-01-01 00:00:00.000000003,11,2024-08-11,2024-08-31,2348,6.6,Smart Analytics,0.2526979398542185,8,3,August
AI00168,AI Software Engineer,61572,2,0,0,South Korea,0,South Korea,50,"Linux, Azure, Kubernetes",1,1970-01-01 00:00:00.000000000,7,2024-07-19,2024-09-08,2485,7.1,DataVision Ltd,0.07925505215835188,7,3,July
AI00169,Head of AI,101054,0,2,0,Germany,1,Israel,50,"Statistics, Tableau, Java, Data Visualization, NLP",2,1970-01-01 00:00:00.000000003,14,2024-01-06,2024-02-26,986,8.5,Autonomous Tech,0.18695986643970144,1,1,January
AI00170,Data Engineer,145355,2,1,0,Canada,2,Canada,100,"Spark, Linux, AWS, Deep Learning",2,1970-01-01 00:00:00.000000013,9,2024-08-25,2024-09-12,685,9.6,DeepTech Ventures,0.3078106586355899,8,3,August
AI00171,Deep Learning Engineer,183484,2,1,2,Singapore,2,Singapore,100,"Scala, Data Visualization, TensorFlow, Mathematics, Java",2,1970-01-01 00:00:00.000000019,5,2024-11-20,2025-01-01,834,7.7,Autonomous Tech,0.4118245602548994,11,4,November
AI00172,AI Product Manager,111997,2,2,0,Singapore,0,Singapore,100,"PyTorch, Scala, Hadoop, Docker, Computer Vision",3,1970-01-01 00:00:00.000000002,12,2025-03-15,2025-04-14,1535,6.6,Neural Networks Co,0.21681179346165597,3,1,March
AI00173,AI Specialist,214195,1,1,3,United Kingdom,1,Sweden,100,"Tableau, GCP, Python",1,1970-01-01 00:00:00.000000019,8,2025-03-13,2025-04-11,1254,5.2,Smart Analytics,0.495602548993933,3,1,March
AI00174,AI Software Engineer,93211,2,3,3,India,1,United Kingdom,50,"Python, TensorFlow, GCP, Java",2,1970-01-01 00:00:00.000000009,8,2025-01-08,2025-02-03,1474,9.3,Machine Intelligence Group,0.1655645759678757,1,1,January
AI00175,Deep Learning Engineer,82209,0,0,3,Germany,0,Germany,100,"Statistics, TensorFlow, Python",2,1970-01-01 00:00:00.000000001,14,2024-11-09,2024-12-23,859,7.0,Smart Analytics,0.1355517000567413,11,4,November
AI00176,AI Software Engineer,149669,0,3,3,Germany,1,Germany,50,"Scala, Hadoop, Azure",0,1970-01-01 00:00:00.000000009,11,2024-11-01,2024-11-23,2291,6.2,Predictive Systems,0.31957902317664005,11,4,November
AI00177,AI Software Engineer,56825,2,2,3,China,1,China,50,"Linux, Azure, Git, Deep Learning, Spark",0,1970-01-01 00:00:00.000000003,6,2024-07-11,2024-08-02,2301,9.5,AI Innovations,0.06630548644755795,7,3,July
AI00178,Research Scientist,131635,2,2,2,Denmark,0,Denmark,50,"Kubernetes, Git, GCP, NLP",3,1970-01-01 00:00:00.000000002,8,2024-03-10,2024-04-16,715,8.2,TechCorp Inc,0.27038322203308457,3,1,March
AI00179,NLP Engineer,163843,2,3,1,Norway,0,Norway,50,"Scala, Python, Data Visualization, Kubernetes, Statistics",3,1970-01-01 00:00:00.000000007,13,2024-09-20,2024-10-23,1723,8.5,Algorithmic Solutions,0.3582449478416481,9,3,September
AI00180,AI Consultant,73281,2,2,0,India,0,India,0,"Deep Learning, Azure, Python",1,1970-01-01 00:00:00.000000002,12,2025-01-28,2025-02-21,1753,5.5,Cloud AI Solutions,0.11119658679237047,1,1,January
AI00181,Principal Data Scientist,51907,2,2,0,South Korea,1,South Korea,50,"Statistics, AWS, Java, PyTorch",0,1970-01-01 00:00:00.000000003,12,2024-10-07,2024-12-06,1290,8.3,DataVision Ltd,0.052889441752869804,10,4,October
AI00182,NLP Engineer,178240,0,1,1,Netherlands,2,Netherlands,50,"Python, Spark, TensorFlow",1,1970-01-01 00:00:00.000000012,10,2024-06-01,2024-07-15,2461,8.5,Autonomous Tech,0.39751920474881064,6,2,June
AI00183,Machine Learning Researcher,83226,2,3,2,Ireland,2,Israel,0,"SQL, Docker, Linux, GCP",2,1970-01-01 00:00:00.000000007,12,2024-11-19,2025-01-02,1227,7.9,Advanced Robotics,0.13832602243463837,11,4,November
AI00184,AI Product Manager,46995,2,0,2,Austria,2,Austria,100,"PyTorch, NLP, MLOps, Azure",2,1970-01-01 00:00:00.000000001,4,2024-07-07,2024-08-01,1212,5.9,DataVision Ltd,0.03948976474182707,7,3,July
AI00185,AI Research Scientist,275296,2,1,2,Switzerland,0,Switzerland,0,"Docker, Azure, NLP",0,1970-01-01 00:00:00.000000014,14,2024-02-06,2024-03-14,1483,7.0,DataVision Ltd,0.6622828553969708,2,1,February
AI00186,Deep Learning Engineer,300422,2,1,3,Denmark,1,India,100,"Python, TensorFlow, R",1,1970-01-01 00:00:00.000000011,2,2024-09-30,2024-11-18,2385,9.9,Machine Intelligence Group,0.7308252586094016,9,3,September
AI00187,AI Product Manager,116704,2,2,0,Canada,0,Canada,100,"SQL, PyTorch, NLP, Data Visualization",1,1970-01-01 00:00:00.000000002,4,2024-03-30,2024-04-15,1540,9.8,Autonomous Tech,0.2296522412814805,3,1,March
AI00188,AI Specialist,98422,2,0,3,United States,0,United States,0,"Java, Python, Mathematics",3,1970-01-01 00:00:00.000000000,14,2024-05-23,2024-07-07,673,9.4,Cloud AI Solutions,0.1797799092139147,5,2,May
AI00189,Machine Learning Researcher,210249,2,1,3,Norway,1,Singapore,100,"Mathematics, Docker, Deep Learning",2,1970-01-01 00:00:00.000000015,5,2024-12-20,2025-02-15,1219,6.4,Machine Intelligence Group,0.4848380690498014,12,4,December
AI00190,NLP Engineer,67708,2,2,1,South Korea,2,France,0,"NLP, R, Scala, Computer Vision, Azure",2,1970-01-01 00:00:00.000000003,8,2024-06-10,2024-07-20,1393,7.6,Algorithmic Solutions,0.09599373663305835,6,2,June
AI00191,Data Engineer,95796,2,1,1,Austria,2,Austria,100,"Python, TensorFlow, Scala, AWS",2,1970-01-01 00:00:00.000000013,1,2024-10-15,2024-12-25,1933,5.8,Advanced Robotics,0.17261631967177338,10,4,October
AI00192,Head of AI,229098,2,1,3,Denmark,0,China,50,"PyTorch, SQL, Kubernetes, Git, Java",2,1970-01-01 00:00:00.000000017,6,2024-02-01,2024-03-25,2004,8.5,Predictive Systems,0.5362571472218585,2,1,February
AI00193,ML Ops Engineer,134300,2,1,0,Ireland,2,Ireland,50,"Java, Python, Deep Learning, Statistics",2,1970-01-01 00:00:00.000000011,2,2024-07-14,2024-09-16,2111,5.0,Predictive Systems,0.27765320151892103,7,3,July
AI00194,AI Specialist,74408,2,0,0,Australia,1,Norway,100,"TensorFlow, Docker, R, NLP, Java",0,1970-01-01 00:00:00.000000001,0,2024-08-07,2024-09-24,1036,7.9,Machine Intelligence Group,0.11427098337043341,8,3,August
AI00195,AI Architect,201971,0,1,2,Netherlands,1,Australia,0,"Java, Scala, Tableau",3,1970-01-01 00:00:00.000000013,12,2024-07-17,2024-09-11,991,6.8,Future Systems,0.4622561215136834,7,3,July
AI00196,AI Software Engineer,180764,0,1,0,France,2,France,100,"GCP, TensorFlow, Data Visualization",2,1970-01-01 00:00:00.000000017,5,2025-02-17,2025-03-16,1244,7.6,AI Innovations,0.40440454366898,2,1,February
AI00197,Principal Data Scientist,49644,2,0,0,China,0,Canada,100,"Linux, PyTorch, TensorFlow, Azure, Python",1,1970-01-01 00:00:00.000000000,4,2025-02-15,2025-03-26,2266,5.5,Future Systems,0.04671609707127581,2,1,February
AI00198,AI Product Manager,89115,2,3,0,South Korea,1,South Korea,50,"MLOps, Python, Linux, NLP",2,1970-01-01 00:00:00.000000007,3,2025-03-22,2025-05-19,684,6.3,Neural Networks Co,0.1543909039326088,3,1,March
AI00199,AI Software Engineer,38540,2,0,3,Austria,2,Austria,0,"Linux, Kubernetes, Spark, Java",0,1970-01-01 00:00:00.000000001,12,2025-01-29,2025-02-27,2144,7.6,Smart Analytics,0.016424970538169437,1,1,January
AI00200,AI Product Manager,180252,2,3,2,United States,0,United States,50,"TensorFlow, Kubernetes, SQL, Linux, Mathematics",2,1970-01-01 00:00:00.000000007,13,2024-02-14,2024-04-07,1711,6.3,Future Systems,0.40300783466457163,2,1,February
AI00201,Robotics Engineer,56585,0,0,2,Netherlands,2,Netherlands,0,"MLOps, Java, AWS, NLP, PyTorch",2,1970-01-01 00:00:00.000000001,5,2024-10-25,2024-11-13,1647,6.1,Cloud AI Solutions,0.06565077910174152,10,4,October
AI00202,AI Specialist,103942,2,3,1,Sweden,1,Sweden,0,"Statistics, Python, TensorFlow",3,1970-01-01 00:00:00.000000005,2,2025-02-07,2025-03-06,1636,5.5,Smart Analytics,0.1948381781676924,2,1,February
AI00203,Autonomous Systems Engineer,176009,1,3,1,United Kingdom,0,United Kingdom,50,"PyTorch, SQL, TensorFlow, Git, Azure",1,1970-01-01 00:00:00.000000009,0,2024-02-25,2024-03-31,2270,6.6,Quantum Computing Inc,0.39143315437999215,2,1,February
AI00204,AI Specialist,59056,2,2,0,Ireland,1,Ireland,50,"Scala, SQL, Deep Learning, Statistics, GCP",0,1970-01-01 00:00:00.000000002,7,2024-08-23,2024-10-18,2262,6.0,Predictive Systems,0.07239153681637642,8,3,August
AI00205,AI Consultant,76940,2,2,2,Austria,1,Austria,0,"AWS, Scala, Docker",0,1970-01-01 00:00:00.000000003,14,2025-03-29,2025-05-31,1948,7.5,Cognitive Computing,0.12117814586879665,3,1,March
AI00206,Machine Learning Engineer,110341,1,3,0,United Kingdom,1,Canada,0,"Spark, Kubernetes, Mathematics",3,1970-01-01 00:00:00.000000007,11,2025-03-20,2025-05-08,2231,5.6,Smart Analytics,0.2122943127755227,3,1,March
AI00207,Data Scientist,102922,1,2,1,United Kingdom,0,United Kingdom,0,"Python, SQL, Git",0,1970-01-01 00:00:00.000000004,6,2024-06-14,2024-07-05,773,7.4,Digital Transformation LLC,0.1920556719479726,6,2,June
AI00208,Machine Learning Researcher,44130,2,0,2,Japan,2,Switzerland,0,"Python, GCP, Docker, Git, Java",2,1970-01-01 00:00:00.000000000,12,2024-11-22,2024-12-20,2330,8.7,DataVision Ltd,0.031674195801143556,11,4,November
AI00209,Data Engineer,128112,2,3,0,Singapore,0,Singapore,100,"Mathematics, Hadoop, Tableau",0,1970-01-01 00:00:00.000000005,13,2024-11-26,2025-01-20,2129,9.3,Quantum Computing Inc,0.2607726637859544,11,4,November
AI00210,Data Analyst,48892,0,0,0,France,1,Ireland,100,"Linux, Python, NLP",1,1970-01-01 00:00:00.000000000,1,2024-10-08,2024-12-09,2296,6.6,DataVision Ltd,0.04466468072105102,10,4,October
AI00211,Research Scientist,127478,1,2,0,United Kingdom,0,United Kingdom,50,"Java, Docker, Hadoop",2,1970-01-01 00:00:00.000000004,14,2025-03-26,2025-04-29,2495,7.8,DataVision Ltd,0.2590431452140893,3,1,March
AI00212,AI Research Scientist,100524,2,3,1,Finland,1,Finland,0,"Python, Kubernetes, Statistics, TensorFlow",3,1970-01-01 00:00:00.000000006,5,2024-03-29,2024-05-25,1274,5.6,TechCorp Inc,0.18551405438435686,3,1,March
